disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,E
IraPri21130,"Prix agricoles et alimentaires. En août 2021, les prix à la production des produits agricoles augmentent de 10,4 % sur un an","Prix des produits agricoles, prix des produits alimentaires en août 2021","En août 2021, les prix à la production de l’ensemble des produits agricoles augmentent par rapport à août 2020 (+ 10,4 % en données brutes). La progression est encore plus marquée qu’en juin (+ 8,1 %) et juillet (+ 8,3 %). Les deux tiers de l’augmentation sont imputables à la grande fermeté des cours des céréales et des oléagineux. Les prix des fruits, du bétail et du lait de vache contribuent également, mais à un degré moindre, à la progression d’ensemble. Les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent (+ 1,4 % sur un an en août, après + 0,9 % en juillet), notamment sous l’effet de la hausse des prix des légumes frais. C’est la plus forte progression depuis début 2021.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2021,PRIX,FRANCE,2021/09/30 14:00,2021/09/30 14:00,0.1,2021-130,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri21130/detail/,2,"[""2021_130_Inforapprix.pdf"", ""2021_130_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21130/2021_130_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21130/2021_130_Inforapprix_Donnees.xls""]",
IraPri21164,"Prix agricoles et alimentaires. En octobre 2021, les prix à la production des produits agricoles augmentent de 14,5 % sur un an","Prix des produits agricoles, prix des produits alimentaires en octobre 2021","En octobre 2021, les prix à la production de l’ensemble des produits agricoles augmentent par rapport à ceux d’octobre 2020 (+ 14,5 % en données brutes). Ils accélèrent, essentiellement en lien avec l’envolée, depuis août, des cours des céréales (+ 38,5 %) et des oléagineux (+ 65,1 %), mais aussi avec le raffermissement des prix des vins et des oeufs et la bonne tenue des prix des autres produits, hormis ceux des légumes et des porcins. En octobre 2021, les prix à la consommation des produits alimentaires et des boissons non alcoolisées dépassent de 0,7 % ceux d’octobre 2020, notamment sous l’effet de la hausse des prix des viandes, des fruits, et des poissons et crustacés.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2021,,FRANCE,2021/11/30 13:00,2021/11/30 13:00,0.1,2021-164,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri21164/detail/,2,"[""2021_164_Inforapprix.pdf"", ""2021_164_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21164/2021_164_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21164/2021_164_Inforapprix_Donnees.xls""]",
IraPri21176,"Prix agricoles et alimentaires. En novembre 2021, les prix à la production des produits agricoles augmentent de 15,8 % sur un an","Prix des produits agricoles, prix des produits alimentaires en novembre 2021","En novembre 2021, les prix à la production de l’ensemble des produits agricoles augmentent par rapport à ceux de novembre 2020 (+ 15,8 % en données brutes). Ils accélèrent depuis août (+ 14,5 % en octobre, + 13,8 % en septembre et + 10,5 % en août), principalement en lien avec l’envolée des cours des céréales (+ 40,7 %) et des oléagineux (+ 58,2 %). À elles deux, ces productions contribuent pour près de 58 % à la progression d’ensemble des prix. À l’exception des légumes et des porcins, les autres produits enregistrent également des augmentations, notamment les vins dont les prix se raffermissent nettement depuis septembre. Sur la même période, les prix à la consommation des produits alimentaires et des boissons non alcoolisées ralentissent sur un an (+ 0,4 % en novembre, après + 0,7 % en octobre et + 1,1 % en septembre). Les prix des légumes frais sont en baisse plus marquée qu’en octobre (- 9,4 %, après - 4,5 %) tandis que ceux des pains et céréales accélèrent (+ 1,4 %, après + 0,9 %).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2021,,FRANCE,2021/12/24 12:00,2021/12/24 12:00,0.2,2021-176,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri21176/detail/,2,"[""2021_176_Inforapprix.pdf"", ""2021_176_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21176/2021_176_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21176/2021_176_Inforapprix_Donnees.xls""]",
IraPri22013,"Prix agricoles et alimentaires. En décembre 2021, la hausse des prix à la production des produits agricoles atteint 17,8 % sur un an","Prix des produits agricoles, prix des produits alimentaires en décembre 2021","En décembre 2021, les prix à la production de l’ensemble des produits agricoles augmentent par rapport à ceux de décembre 2020 (+ 17,8 % en données brutes). Ils accélèrent chaque mois depuis août (+ 10,5 % en août). Toutes les grandes familles de produits participent à la hausse d’ensemble mais celle des grandes cultures y contribue pour plus de la moitié, malgré une certaine détente des cours des céréales et des oléagineux par rapport à ceux de novembre. A un degré moindre, les prix des vins et du bétail sont également fermes. En recul depuis août, les prix des porcins deviennent légèrement supérieurs à ceux de décembre 2020. En décembre 2021, les prix à la consommation des produits alimentaires et des boissons non alcoolisées augmentent de 1,4 % sur un an. Les prix des pains et céréales ainsi que ceux des viandes accélèrent.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2020,,FRANCE,2022/01/28 12:00,2022/01/28 12:00,0.2,2022-13,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22013/detail/,2,"[""2022_13_Inforapprix.pdf"", ""2022_13_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22013/2022_13_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22013/2022_13_Inforapprix_Donnees.xls""]",
IraPri22023,"Prix agricoles et alimentaires. En janvier 2022, les prix à la production des produits agricoles augmentent de 15,8 % sur un an","Prix des produits agricoles, prix des produits alimentaires en janvier 2022","En janvier 2022, les prix à la production de l’ensemble des produits agricoles s’accroissent par rapport à ceux de janvier 2021 (+ 15,8 % en données brutes). La forte hausse des prix enregistrée depuis l’automne 2021 se poursuit. A l’exception des produits de l’horticulture, des fruits et des légumes, toutes les grandes familles de produits participent à la forte progression d’ensemble, particulièrement les grandes cultures et les vins. En janvier 2022, les prix à la consommation des produits alimentaires et des boissons non alcoolisées augmentent de 1,7 % sur un an. L’augmentation des prix des viandes, des fruits frais et des poissons et crustacés explique en grande partie la hausse d’ensemble.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2022/02/25 12:00,2022/02/25 12:00,0.1,2022-23,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22023/detail/,2,"[""2022_23_Inforapprix.pdf"", ""2022_23_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22023/2022_23_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22023/2022_23_Inforapprix_Donnees.xls""]",
IraPri22034,"Prix agricoles et alimentaires. En février 2022, les prix à la production des produits agricoles augmentent de 14,4 % sur un an","Prix des produits agricoles, prix des produits alimentaires en Février 2022","En février 2022, les prix à la production de l’ensemble des produits agricoles s’accroissent par rapport à ceux de février 2021 (+ 14,4 % en données brutes). La forte hausse des prix enregistrée depuis l’automne 2021 se poursuit. A l’exception des produits de l’horticulture, des fruits et des légumes, toutes les grandes familles de produits participent à la forte progression d’ensemble, particulièrement les céréales, les oléagineux, les vins et le bétail. En février 2022, les prix à la consommation des produits alimentaires et des boissons non alcoolisées augmentent de 2,3 % sur un an. Ils accélèrent pour la plupart des produits, hormis pour les fruits frais dont les prix sont en léger ralentissement.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2022/03/31 12:00,2022/03/31 12:00,0.2,2022- 34,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22034/detail/,2,"[""2022_34_Inforapprix.pdf"", ""2022_34_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22034/2022_34_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22034/2022_34_Inforapprix_Donnees.xls""]",
IraPri22046,"Prix agricoles et alimentaires. En mars 2022, nette accélération des prix à la production des produits agricoles (+ 26,7 % sur un an, après + 14,5 % en février)","Prix des produits agricoles, prix des produits alimentaires en mars 2022","En mars 2022, les prix à la production de l’ensemble des produits agricoles accélèrent (+ 26,7 % par rapport à ceux de mars 2021, après + 14,5 % en février). Les prix des céréales et des oléagineux augmentent très nettement en réaction au conflit en Ukraine. Les prix des vins et des animaux poursuivent leur hausse, en lien avec des disponibilités limitées et une demande dynamique. Seuls les prix des fruits et des légumes diminuent sur un an, tout en s’établissant au-dessus des cours moyens 2017-2021. En mars, les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent sur un an (+ 3,2 %, après + 2,3 % en février), sous l’effet du renchérissement de la plupart des produits.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2022/04/29 13:00,2022/04/29 13:00,0.1,2022 - 46,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22046/detail/,2,"[""2022_46_Inforapprix.pdf"", ""2022_46_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22046/2022_46_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22046/2022_46_Inforapprix_Donnees.xls""]",
IraPri22062,"Prix agricoles et alimentaires. En avril 2022, les prix à la production des produits agricoles sont de nouveau en forte hausse : + 30,7 % sur un an, après + 27,0 % en mars","Prix des produits agricoles, prix des produits alimentaires en avril 2022","En avril 2022, les prix à la production de l’ensemble des produits agricoles accélèrent (+ 30,7 % par rapport à ceux d’avril 2021, après + 27,0 % en mars). C’est la plus forte hausse enregistrée depuis 2008. La plupart des produits contribuent à la progression d’ensemble, en particulier, les céréales (+ 75,5 %), les oléagineux (+ 96,4 %) et les oeufs (+ 95,5 %). Les prix des légumes rebondissent après un début d’année en baisse. Seuls les prix des fruits diminuent sur un an, tout en s’établissant au-dessus des cours moyens 2017- 2021. En avril, les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent également sur un an (+ 4,2 %, après + 3,2 % en mars), sous l’effet du renchérissement de la plupart des produits. Les légumes frais, les huiles et graisses et la viande de mouton enregistrent les augmentations les plus fortes.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2022/05/31 13:00,2022/05/31 13:00,0.1,2022-62,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22062/detail/,2,"[""2022_62_Inforapprix.pdf"", ""2022_62_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22062/2022_62_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22062/2022_62_Inforapprix_Donnees.xls""]",
IraPri22080,"Prix agricoles et alimentaires. En mai 2022, léger ralentissement des prix à la production des produits agricoles : + 28,9 % sur un an, après + 30,8 % en avril","Prix des produits agricoles, prix des produits alimentaires en mai 2022","En mai 2022, les prix à la production de l’ensemble des produits agricoles ralentissent légèrement (+ 28,9 % par rapport à ceux de mai 2021, après + 30,8 % en avril), après leur accélération continue depuis l’invasion de l’Ukraine en février. La hausse des prix des céréales, des oléagineux, des vins et des oeufs se poursuit mais à un rythme moins marqué qu’au mois précédent. Les prix des légumes se raffermissent pour le deuxième mois consécutif. Les prix des animaux de boucherie et du lait poursuivent leur hausse. En revanche, les prix des fruits sont en nette diminution sur un an, s’établissant au-dessous des cours moyens 2017-2021. En mai, les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent sur un an (+ 4,6 %, après + 4,2 % en avril), sous l’effet du renchérissement de la plupart des produits, à l’exception des fruits dont les prix sont en retrait. Les huiles et graisses enregistrent les augmentations les plus fortes.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2022/06/30 14:00,2022/06/30 14:00,0.1,2022-80,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22080/detail/,2,"[""2022_80_Inforapprix.pdf"", ""2022_80_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22080/2022_80_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22080/2022_80_Inforapprix_Donnees.xls""]",
IraPri22102,"Prix agricoles et alimentaires. En juillet 2022, les prix à la production des produits agricoles augmentent de 25,4 % sur un an, soit quasiment au même rythme qu’en juin (+ 25,2 %)","Prix des produits agricoles, prix des produits alimentaires en juillet 2022","En juillet 2022, les prix à la production de l’ensemble des produits agricoles augmentent de 25,4 % sur un an, quasiment au même rythme qu’en juin (+ 25,2 %), marquant une pause dans le ralentissement entamé en mai (+ 28,8 %, + 30,8 % en avril). La hausse, toujours importante, des prix des céréales et des oléagineux se poursuit mais à un rythme nettement moins marqué. Les prix des légumes et, surtout, des vins et des animaux de boucherie accélèrent. La hausse des prix du lait reste forte. Seuls les prix des fruits sont en diminution par rapport aux prix élevés de 2021 ; ils s’établissent toutefois au-dessus des cours moyens 2017-2021. Les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent sur un an (+ 7,2 % en juillet, après + 6,3 % en juin), sous l’effet du renchérissement de la plupart des produits. Les huiles et graisses continuent d’enregistrer les augmentations les plus fortes (+ 21,2 %), quand les prix de certaines viandes et des poissons-crustacés progressent de plus de 10 %.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2022/08/31 14:00,2022/08/31 14:00,0.2,2022-102,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22102/detail/,2,"[""2022_102_Inforapprix.pdf"", ""2022_102_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22102/2022_102_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22102/2022_102_Inforapprix_Donnees.xls""]",
IraPri22122,"Prix agricoles et alimentaires. En août 2022, les prix à la production des produits agricoles augmentent de 22,0 % sur un an, tout en poursuivant leur détente amorcée en mai","Prix des produits agricoles, prix des produits alimentaires en août 2022","En août 2022, les prix à la production de l’ensemble des produits agricoles restent élevés (+ 22,0 % sur un an), tout en continuant de ralentir depuis quatre mois : + 29,0 % en mai, + 25,3 % en juin et + 24,3 % en juillet. La croissance sur un an, toujours importante, des prix des céréales et des oléagineux se poursuit mais à un rythme nettement moins marqué. En revanche, les prix des légumes, des pommes de terre et, surtout, des animaux de boucherie et des volailles accélèrent. Les hausses des prix du lait et des oeufs restent fortes. Seuls les prix des fruits diminuent en glissement sur un an ; ils sont toutefois au-dessus des cours moyens 2017- 2021. Les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent sur un an (+ 8,4 % en août, après + 7,2 % en juillet). La hausse est plus prononcée pour tous les produits, à l’exception des légumes. Les huiles et graisses enregistrent les augmentations les plus fortes (+ 24,3 %), quand les prix de certaines viandes, des poissons-crustacés et des laits-fromages-oeufs progressent de plus de 10 %.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,,PRIX,2022,,FRANCE,2022/09/30 14:00,2022/09/30 14:00,0.1,2022-122,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22122/detail/,2,"[""2022_122_Inforapprix.pdf"", ""2022_122_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22122/2022_122_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22122/2022_122_Inforapprix_Donnees.xls""]",
IraPri22155,"Prix agricoles et alimentaires. En octobre 2022, les prix à la production des produits agricoles restent en forte hausse sur un an : + 16,8 %, après + 19,8% en septembre","Prix des produits agricoles, prix des produits alimentaires en octobre 2022","En octobre 2022, les prix à la production de l’ensemble des produits agricoles continuent de ralentir en glissement sur un an depuis mai : + 16,8 % sur un an, après + 19,6 % en septembre et + 29,2 % en mai. Ils restent cependant élevés, supérieurs de près du tiers à la moyenne quinquennale. La décélération des prix des céréales et des volailles contribue nettement à la détente globale. En revanche, les prix des animaux de boucherie, du lait de vache et des oeufs accélèrent sur la même période. Les prix des légumes confirment leur forte progression entamée au mois précédent. Les prix des oléagineux et des vins diminuent sur un an, pour la première fois depuis le début de l’année, tandis que ceux des fruits sont de nouveau en baisse. Les prix à la consommation des produits alimentaires et des boissons non alcoolisées accélèrent sur un an (+ 12,9 % en octobre, après + 10,6 % en septembre) au plus haut depuis le début de l’année. Avec les légumes frais, les huiles et graisses enregistrent les augmentations les plus fortes (respectivement + 33,9 % et + 27,9 %).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2022/11/30 00:00,2022/11/30 14:23,0.2,2022-155,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22155/detail/,2,"[""2022_155_Inforapprix.pdf"", ""2022_155_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22155/2022_155_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22155/2022_155_Inforapprix_Donnees.xls""]",
IraPri22165,"Prix agricoles et alimentaires. En novembre 2022, la décélération sur un an des prix à la production des produits agricoles se poursuit : + 13,3 % après + 16,8 % en octobre","Prix des produits agricoles, prix des produits alimentaires en novembre 2022","En novembre 2022, les prix à la production de l’ensemble des produits agricoles baissent sur un mois (- 1,6 %) et continuent de ralentir sur un an (+ 13,3 %, après + 16,8 % en octobre). L’évolution est cependant à relativiser par rapport à des prix 2021 déjà en forte progression en fin d’année. Les prix restent ainsi élevés, supérieurs de près de 30 % à la moyenne quinquennale. La plupart des produits contribuent à la détente globale, à l’exception des oeufs dont les prix accélèrent. En novembre, les prix à la consommation des produits alimentaires et des boissons non alcoolisées augmentent de nouveau fortement sur un an (+ 13,0 %), atteignant même leur plus haut niveau depuis le début de 2022. Les hausses de prix les plus importantes portent sur les huiles et graisses (+ 28,5 %) et les légumes frais (+ 21,0 %).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2022/12/23 12:00,2022/12/23 12:00,0.1,2022-165,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22165/detail/,2,"[""2022_165_Inforapprix.pdf"", ""2022_165_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22165/2022_165_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22165/2022_165_Inforapprix_Donnees.xls""]",
IraPri23102,"Prix agricoles et alimentaires. En juillet 2023, le recul sur un an des prix à la production des produits agricoles se poursuit : - 6,0 %, après - 6,3 % en juin","Prix des produits agricoles, prix des produits alimentaires en juillet 2023","En juillet 2023, en rythme annuel, les prix à la production de l’ensemble des produits agricoles reculent de nouveau : - 6,0 %, après - 6,3 % en juin. Les prix des céréales et des oléagineux contribuent fortement à la poursuite du repli global des prix. À l’exception des prix du bétail et du lait de vache, les prix des autres produits diminuent également, parfois pour la première fois depuis le début de l’année comme ceux des fruits. Les prix de l’ensemble des produits restent toutefois élevés, supérieurs de 16,9 % aux prix moyens 2018-2022. Dans le même temps, les prix à la consommation des produits alimentaires et des boissons non alcoolisées continuent de ralentir sur un an (+ 13,2 % en juillet, après + 14,3 % en juin). Ils restent cependant fermes. Les prix à la consommation des fruits accélèrent même.","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2023,,FRANCE,2023/08/31 12:00,2023/08/31 12:00,0.1,2023-102,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri23102/detail/,2,"[""2023_102_Inforapprix.pdf"", ""2023_102_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23102/2023_102_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23102/2023_102_Inforapprix_Donnees.xls""]",
IraPri2312,"Prix agricoles et alimentaires. En décembre 2022, le ralentissement sur un an des prix à la production des produits agricoles se poursuit : + 10,9 % après + 13,6 % en novembre","Prix des produits agricoles, prix des produits alimentaires en décembre 2022","En décembre 2022, les prix à la production de l’ensemble des produits agricoles baissent de nouveau sur un mois (- 2,0 %, après - 1,4 % en novembre). En glissement sur un an, le ralentissement se poursuit (+ 10,9 %, après + 13,6 % en novembre). La plupart des produits contribuent à la détente globale, à l’exception des fruits, des ovins et surtout des légumes. Globalement, les prix restent cependant élevés par rapport aux prix moyens sur cinq ans (+ 26,8 %). Dans le même temps, les prix à la consommation des produits alimentaires et des boissons non alcoolisées augmentent quasiment au même rythme qu’en novembre (+ 12,9 %, après + 13,0 %). Ils sont au plus haut depuis le début de l’année. Les prix des huiles et graisses accélèrent (+ 29,2 %) quand ceux des légumes frais ralentissent (+ 12,4 %).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2022,,FRANCE,2023/01/31 12:00,2023/01/31 12:00,0.1,2023-12,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri2312/detail/,2,"[""2023_12_Inforapprix.pdf"", ""2023_12_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2312/2023_12_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2312/2023_12_Inforapprix_Donnees.xls""]",
IraPri23121,"Prix agricoles et alimentaires. En août 2023, les prix à la production des produits agricoles continuent de baisser sur un an : - 7,3 % après - 6,1 % en juillet","Prix des produits agricoles, prix des produits alimentaires en août 2023","En août 2023, les prix à la production de l’ensemble des produits agricoles reculent de nouveau par rapport à l’année précédente (- 7,3 % après - 6,1 % en juillet). Les prix restent toutefois élevés, supérieurs de 14,7 % aux prix moyens 2018-2022. Les prix des céréales et des oléagineux restent les principaux contributeurs au repli global des prix. Les prix des vins poursuivent leur baisse quand ceux des fruits, des légumes, des volailles et des oeufs confirment, en l’amplifiant, l’inflexion à la baisse du mois précédent. Les prix des animaux de boucherie ralentissent de nouveau, et se rapprochent de ceux de 2022, à l’exception des prix des porcins. Dans le même temps, les prix à la consommation des produits alimentaires et des boissons non alcoolisées continuent d’augmenter sur un an, mais à un rythme un peu ralenti (+ 11,6 % en août, après + 13,2 % en juillet).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2023,,FRANCE,2023/09/29 12:00,2023/09/29 12:00,0.1,2023-121,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri23121/detail/,3,"[""2023_121_Inforapprix.pdf"", ""2023_121_Inforapprix_Donnees.xlsx"", ""2023_121_Inforapprix_Figures.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix_Donnees.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix_Figures.xlsx""]",
IraPri23150,"Prix agricoles et alimentaires. En octobre 2023, les prix à la production des produits agricoles continuent de baisser sur un an : - 10,0 % après - 8,4 % en septembre","Prix des produits agricoles, prix des produits alimentaires en octobre 2023","En octobre 2023, les prix à la production de l’ensemble des produits agricoles reculent de nouveau par rapport à l’année précédente (- 10,0 % après - 8,4 % en septembre). Les prix restent toutefois élevés, supérieurs de 11,0 % aux prix moyens 2018-2022. Les prix des céréales et des oléagineux restent les principaux contributeurs au repli global des prix. Tous les produits sont touchés par la diminution sur un an, sauf les fruits et les légumes. En particulier, pour la première fois de l’année, les prix des gros animaux fléchissent par rapport à 2022, tout en restant supérieurs aux prix moyens sur la période 2018-2022. Dans le même temps, les prix à la consommation des produits alimentaires et des boissons non alcoolisées continuent d’augmenter sur un an, mais à un rythme un peu ralenti (+ 8,0 % en octobre, après + 9,9 % en septembre).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2023,,FRANCE,2023/11/30 12:00,2023/11/30 12:00,0.1,2023-150,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri23150/detail/,3,"[""2023_150_Inforapprix.pdf"", ""2023_150_Inforapprix_Donnees.xlsx"", ""2023_150_Inforapprix_Figures.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23150/2023_150_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23150/2023_150_Inforapprix_Donnees.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23150/2023_150_Inforapprix_Figures.xlsx""]",
IraPri23164,"Prix agricoles et alimentaires. En novembre 2023, les prix à la production des produits agricoles continuent de reculer sur un an : - 9,8 % après - 10,0 % en octobre ","Prix des produits agricoles, prix des produits alimentaires en octobre 2023","En novembre 2023, les prix à la production de l’ensemble des produits agricoles sont de nouveau en repli par rapport à l’année précédente (- 9,8 % après - 10,0 % en octobre). Les prix restent toutefois élevés, supérieurs de 9,6 % aux prix moyens de la période 2018-2022. Les prix des céréales restent les principaux contributeurs au recul global des prix. Les prix des autres produits diminuent également, à l’exception de ceux des fruits, des légumes et, parmi les animaux, des ovins. Les prix des autres gros animaux confirment l’inflexion à la baisse amorcée au mois précédent, tout en restant nettement au-dessus des prix moyens 2018-2022. Dans le même temps, les prix à la consommation des produits alimentaires et des boissons non alcoolisées continuent d’augmenter sur un an, à un rythme très proche de celui observé au mois précédent (+ 7,9 % en novembre, après + 8,0 % en octobre).","[{nom_auteur=Delort, prenom_auteur=Annie, Structure=SSP}]",NATIONAL,INFPRIX,PRIX,2023,,FRANCE,2023/12/22 12:00,2023/12/22 12:00,0.1,2023-164,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri23164/detail/,3,"[""2023_164_Inforapprix.pdf"", ""2023_164_Inforapprix_Donnees.xlsx"", ""2023_164_Inforapprix_Figures.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23164/2023_164_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23164/2023_164_Inforapprix_Donnees.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23164/2023_164_Inforapprix_Figures.xlsx""]",
