disaron_nom,nb de fichiers,noms des fichiers,urls des fichiers
IraAbo22118,1,"[""2022_118_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22118/2022_118_InforapOvins.pdf""]"
IraAbo22132,1,"[""2022_132_InforapBovins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22132/2022_132_InforapBovins.pdf""]"
IraAbo22133,1,"[""2022_133_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22133/2022_133_InforapPorcins.pdf""]"
IraAbo22134,1,"[""2022_134_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22134/2022_134_InforapOvins.pdf""]"
IraAbo22153,1,"[""2022_153_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22153/2022_153_InforapPorcins.pdf""]"
IraAbo22154,1,"[""2022_154_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22154/2022_154_InforapOvins.pdf""]"
IraAbo22161,1,"[""2022_161_InforapBovins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22161/2022_161_InforapBovins.pdf""]"
IraAbo22162,1,"[""2022_162_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22162/2022_162_InforapPorcins.pdf""]"
IraAbo22163,1,"[""2022_163_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo22163/2022_163_InforapOvins.pdf""]"
IraAbo2309,1,"[""2023_09_InforapBovins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2309/2023_09_InforapBovins.pdf""]"
IraAbo2310,1,"[""2023_10_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2310/2023_10_InforapPorcins.pdf""]"
IraAbo23101,1,"[""2023_101_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23101/2023_101_InforapPorcins.pdf""]"
IraAbo2311,1,"[""2023_11_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2311/2023_11_InforapOvins.pdf""]"
IraAbo23118,2,"[""2023_118_InforapBovins.pdf"", ""2023_118_InforapBovins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23118/2023_118_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23118/2023_118_InforapBovins-Donnees.xlsx""]"
IraAbo23119,2,"[""2023_119_InforapPorcins.pdf"", ""2023_119_InforapPorcins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23119/2023_119_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23119/2023_119_InforapPorcins-Donnees.xlsx""]"
IraAbo23120,2,"[""2023_120_InforapOvins.pdf"", ""2023_120_InforapOvins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23120/2023_120_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23120/2023_120_InforapOvins-Donnees.xlsx""]"
IraAbo23132,2,"[""2023_132_InforapBovins.pdf"", ""2023_132_InforapBovins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23132/2023_132_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23132/2023_132_InforapBovins-Donnees.xlsx""]"
IraAbo23133,2,"[""2023_133_InforapPorcins.pdf"", ""2023_133_InforapPorcins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23133/2023_133_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23133/2023_133_InforapPorcins-Donnees.xlsx""]"
IraAbo23134,2,"[""2023_134_InforapOvins.pdf"", ""2023_134_InforapOvins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23134/2023_134_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23134/2023_134_InforapOvins-Donnees.xlsx""]"
IraAbo23147,2,"[""2023_147_InforapBovins.pdf"", ""2023_147_InforapBovins-Donnees.xlsm""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23147/2023_147_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23147/2023_147_InforapBovins-Donnees.xlsm""]"
IraAbo23148,2,"[""2023_148_InforapPorcins.pdf"", ""2023_148_InforapPorcins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23148/2023_148_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23148/2023_148_InforapPorcins-Donnees.xlsx""]"
IraAbo23149,2,"[""2023_149_InforapOvins.pdf"", ""2023_149_InforapOvins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23149/2023_149_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23149/2023_149_InforapOvins-Donnees.xlsx""]"
IraAbo23160,2,"[""2023_160_InforapBovins.pdf"", ""2023_160_InforapBovins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23160/2023_160_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23160/2023_160_InforapBovins-Donnees.xlsx""]"
IraAbo23161,2,"[""2023_161_InforapPorcins.pdf"", ""2023_161_InforapPorcins.doc""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23161/2023_161_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23161/2023_161_InforapPorcins.doc""]"
IraAbo23162,2,"[""2023_162_InforapOvins.pdf"", ""2023_162_InforapOvins-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23162/2023_162_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo23162/2023_162_InforapOvins-Donnees.xlsx""]"
IraAbo2319,1,"[""2023_19_InforapBovins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2319/2023_19_InforapBovins.pdf""]"
IraAbo2320,1,"[""2023_20_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2320/2023_20_InforapPorcins.pdf""]"
IraAbo2321,1,"[""2023_21_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2321/2023_21_InforapOvins.pdf""]"
IraAbo2331,1,"[""2023_31_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2331/2023_31_InforapPorcins.pdf""]"
IraAbo2332,1,"[""2023_32_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2332/2023_32_InforapOvins.pdf""]"
IraAbo2340,1,"[""2023_40_InforapBovins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2340/2023_40_InforapBovins.pdf""]"
IraAbo2341,1,"[""2023_41_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2341/2023_41_InforapPorcins.pdf""]"
IraAbo2342,1,"[""2023_42_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2342/2023_42_InforapOvins.pdf""]"
IraAbo2358,1,"[""2023_58_InforapBovins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2358/2023_58_InforapBovins.pdf""]"
IraAbo2359,1,"[""2023_59_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2359/2023_59_InforapPorcins.pdf""]"
IraAbo2360,1,"[""2023_60_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2360/2023_60_InforapOvins.pdf""]"
IraAbo2374,1,"[""2023_74_InforapPorcins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2374/2023_74_InforapPorcins.pdf""]"
IraAbo2375,1,"[""2023_75_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2375/2023_75_InforapOvins.pdf""]"
IraAbo2398,1,"[""2023_98_InforapBovins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2398/2023_98_InforapBovins.pdf""]"
IraAbo2399,1,"[""2023_99_InforapOvins.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2399/2023_99_InforapOvins.pdf""]"
IraAbo2405,2,"[""2024_05_InforapBovins.pdf"", ""2024_05_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2405/2024_05_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2405/2024_05_DonneesBovins.xlsx""]"
IraAbo2406,2,"[""2024_06_InforapPorcins.pdf"", ""2024_06_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2406/2024_06_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2406/2024_06_DonneesPorcins.xlsx""]"
IraAbo2407,2,"[""2024_07_InforapOvins.pdf"", ""2024_07_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2407/2024_07_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2407/2024_07_DonneesOvins.xlsx""]"
IraAbo24101,2,"[""2024_101_InforapPorcins.pdf"", ""2024_101_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24101/2024_101_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24101/2024_101_DonneesPorcins.xlsx""]"
IraAbo24102,2,"[""2024_102_InforapOvins.pdf"", ""2024_102_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24102/2024_102_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24102/2024_102_DonneesOvins.xlsx""]"
IraAbo24116,2,"[""2024_116_InforapBovins.pdf"", ""2024_116_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24116/2024_116_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24116/2024_116_DonneesBovins.xlsx""]"
IraAbo24117,2,"[""2024_117_InforapPorcins.pdf"", ""2024_117_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24117/2024_117_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24117/2024_117_DonneesPorcins.xlsx""]"
IraAbo24118,2,"[""2024_118_InforapOvins.pdf"", ""2024_118_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24118/2024_118_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24118/2024_118_DonneesOvins.xlsx""]"
IraAbo24137,2,"[""2024_137_InforapBovins.pdf"", ""2024_137_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24137/2024_137_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24137/2024_137_DonneesBovins.xlsx""]"
IraAbo24138,2,"[""2024_138_InforapPorcins.pdf"", ""2024_138_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24138/2024_138_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24138/2024_138_DonneesPorcins.xlsx""]"
IraAbo24139,2,"[""2024_139_InforapOvins.pdf"", ""2024_139_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24139/2024_139_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24139/2024_139_DonneesOvins.xlsx""]"
IraAbo24151,2,"[""2024_151_InforapBovins.pdf"", ""2024_151_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24151/2024_151_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24151/2024_151_DonneesBovins.xlsx""]"
IraAbo24152,2,"[""2024_152_InforapPorcins.pdf"", ""2024_152_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24152/2024_152_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24152/2024_152_DonneesPorcins.xlsx""]"
IraAbo24153,2,"[""2024_153_InforapOvins.pdf"", ""2024_153_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24153/2024_153_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24153/2024_153_DonneesOvins.xlsx""]"
IraAbo24164,2,"[""2024_164_InforapBovins.pdf"", ""2024_164_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24164/2024_164_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24164/2024_164_DonneesBovins.xlsx""]"
IraAbo24166,2,"[""2024_166_InforapOvins.pdf"", ""2024_166_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24166/2024_166_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo24166/2024_166_DonneesOvins.xlsx""]"
IraAbo2419,2,"[""2024_19_InforapBovins.pdf"", ""2024_19_DonneesBovins.xlsm""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2419/2024_19_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2419/2024_19_DonneesBovins.xlsm""]"
IraAbo2420,2,"[""2024_20_InforapPorcins.pdf"", ""2024_20_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2420/2024_20_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2420/2024_20_DonneesPorcins.xlsx""]"
IraAbo2421,2,"[""2024_21_InforapOvins.pdf"", ""2024_21_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2421/2024_21_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2421/2024_21_DonneesOvins.xlsx""]"
IraAbo2428,2,"[""2024_28_InforapBovins.pdf"", ""2024_28_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2428/2024_28_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2428/2024_28_DonneesBovins.xlsx""]"
IraAbo2429,2,"[""2024_29_InforapPorcins.pdf"", ""2024_29_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2429/2024_29_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2429/2024_29_DonneesPorcins.xlsx""]"
IraAbo2430,2,"[""2024_30_InforapOvins.pdf"", ""2024_30_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2430/2024_30_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2430/2024_30_DonneesOvins.xlsx""]"
IraAbo2439,2,"[""2024_39_InforapBovins.pdf"", ""2024_39_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2439/2024_39_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2439/2024_39_DonneesBovins.xlsx""]"
IraAbo2440,2,"[""2024_40_InforapPorcins.pdf"", ""2024_40_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2440/2024_40_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2440/2024_40_DonneesPorcins.xlsx""]"
IraAbo2441,2,"[""2024_41_InforapOvins.pdf"", ""2024_41_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2441/2024_41_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2441/2024_41_DonneesOvins.xlsx""]"
IraAbo2455,2,"[""2024_55_InforapBovins.pdf"", ""2024_55_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2455/2024_55_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2455/2024_55_DonneesBovins.xlsx""]"
IraAbo2456,2,"[""2024_56_InforapPorcins.pdf"", ""2024_56_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2456/2024_56_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2456/2024_56_DonneesPorcins.xlsx""]"
IraAbo2457,2,"[""2024_57_InforapOvins.pdf"", ""2024_57_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2457/2024_57_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2457/2024_57_DonneesOvins.xlsx""]"
IraAbo2473,2,"[""2024_73_InforapBovins.pdf"", ""2024_73_DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2473/2024_73_InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2473/2024_73_DonneesBovins.xlsx""]"
IraAbo2474,2,"[""2024_74_InforapPorcins.pdf"", ""2024_74_DonneesPorcins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2474/2024_74_InforapPorcins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2474/2024_74_DonneesPorcins.xlsx""]"
IraAbo2475,2,"[""2024_75_InforapOvins.pdf"", ""2024_75_DonneesOvins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2475/2024_75_InforapOvins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2475/2024_75_DonneesOvins.xlsx""]"
IraAbo2510,2,"[""2025_10-InforapBovins.pdf"", ""2025_10-DonneesBovins.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2510/2025_10-InforapBovins.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraAbo2510/2025_10-DonneesBovins.xlsx""]"
